"plec","waga","woj","region66","internet_zawodowo","samotnosc","internet_h","rok"
"kobieta",3.5065181986485,"Opolskie",27,"TAK","NIE",5,"2013"
"mężczyzna",0.2535600427605,"Opolskie",27,"TAK","NIE",40,"2013"
"mężczyzna",0.2535600427605,"Opolskie",27,"TAK","NIE",20,"2013"
"mężczyzna",0.4058809257525,"Opolskie",27,"TAK","NIE",35,"2013"
"mężczyzna",0.3364348852872,"Opolskie",27,"TAK","NIE",40,"2013"
"mężczyzna",2.177972732157,"Opolskie",27,"TAK","NIE",10,"2013"
"kobieta",0.483943621458,"Podkarpackie",28,"TAK","NIE",5,"2013"
"mężczyzna",0.5144353216935,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",0.4607876537205,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",0.1647641046015,"Podkarpackie",28,"TAK","NIE",2,"2013"
"kobieta",0.4901950007355,"Podkarpackie",31,"TAK","NIE",30,"2013"
"mężczyzna",4.997849386323,"Podkarpackie",31,"TAK","NIE",30,"2013"
"kobieta",4.925792113989,"Podkarpackie",31,"TAK","NIE",2,"2013"
"mężczyzna",5.27925768113068,"Podkarpackie",31,"TAK","NIE",2,"2013"
"kobieta",4.20257704340616,"Podkarpackie",31,"TAK","NIE",3,"2013"
"kobieta",4.925792113989,"Podkarpackie",31,"TAK","TAK",25,"2013"
"mężczyzna",3.1706927374395,"Podkarpackie",31,"TAK","NIE",3,"2013"
"mężczyzna",3.1706927374395,"Podkarpackie",31,"TAK","NIE",7,"2013"
"mężczyzna",2.54757315118257,"Podkarpackie",31,"TAK","NIE",10,"2013"
"kobieta",0.525299350224,"Podkarpackie",31,"TAK","NIE",1,"2013"
"mężczyzna",1.877603962032,"Podkarpackie",29,"TAK","NIE",10,"2013"
"mężczyzna",0.65297388981,"Podkarpackie",28,"TAK","NIE",30,"2013"
"mężczyzna",0.8288352906465,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",0.579979642596,"Podkarpackie",28,"TAK","NIE",3,"2013"
"mężczyzna",1.2851147287725,"Podkarpackie",30,"TAK","TAK",1,"2013"
"mężczyzna",0.665609386473,"Podkarpackie",30,"TAK","NIE",4,"2013"
"kobieta",0.5148842888235,"Podkarpackie",30,"TAK","NIE",25,"2013"
"kobieta",0.540831660891,"Podkarpackie",30,"TAK","NIE",3,"2013"
"kobieta",2.2704433686735,"Podkarpackie",28,"TAK","NIE",23,"2013"
"mężczyzna",1.60546735379501,"Podkarpackie",28,"TAK","NIE",5,"2013"
"kobieta",1.37335271791077,"Podkarpackie",28,"TAK","NIE",5,"2013"
"mężczyzna",2.7242437274295,"Podkarpackie",28,"TAK","NIE",15,"2013"
"mężczyzna",0.6890132621475,"Podkarpackie",28,"TAK","NIE",10,"2013"
"mężczyzna",1.95253852806,"Podkarpackie",28,"TAK","TAK",10,"2013"
"kobieta",1.2074401280623,"Podkarpackie",28,"TAK","TAK",10,"2013"
"mężczyzna",2.2412117044485,"Podkarpackie",28,"TAK","NIE",3,"2013"
"mężczyzna",0.37404818022,"Podkarpackie",30,"TAK","NIE",5,"2013"
"mężczyzna",1.27775262823975,"Podkarpackie",31,"TAK","NIE",10,"2013"
"kobieta",0.1921530515625,"Podkarpackie",31,"TAK","TAK",15,"2013"
"kobieta",0.365735901269568,"Podkarpackie",29,"TAK","NIE",5,"2013"
"kobieta",0.457144187859,"Podkarpackie",29,"TAK","NIE",20,"2013"
"kobieta",0.3114065294145,"Podkarpackie",29,"TAK","NIE",2,"2013"
"mężczyzna",0.562741988846625,"Podkarpackie",29,"TAK","NIE",24,"2013"
"kobieta",0.457144187859,"Podkarpackie",29,"TAK","NIE",25,"2013"
"mężczyzna",1.423992950283,"Podkarpackie",29,"TAK","NIE",8,"2013"
"kobieta",1.6285082141685,"Podkarpackie",29,"TAK","NIE",4,"2013"
"mężczyzna",2.22853619115,"Podkarpackie",30,"TAK","NIE",16,"2013"
"kobieta",2.3970813797985,"Podkarpackie",30,"TAK","NIE",40,"2013"
"kobieta",0.5894870095815,"Podkarpackie",30,"TAK","NIE",8,"2013"
"mężczyzna",0.476127954810216,"Podkarpackie",30,"TAK","TAK",6,"2013"
"mężczyzna",0.608051800407,"Podkarpackie",30,"TAK","TAK",10,"2013"
"kobieta",0.502618702035,"Podkarpackie",30,"TAK","TAK",30,"2013"
"mężczyzna",1.942298173434,"Podkarpackie",30,"TAK","NIE",8,"2013"
"kobieta",0.856773734334,"Podkarpackie",30,"TAK","NIE",8,"2013"
"kobieta",0.515697309735,"Podkarpackie",30,"TAK","NIE",40,"2013"
"mężczyzna",3.6912974531085,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",3.4317515072865,"Podkarpackie",28,"TAK","TAK",6,"2013"
"mężczyzna",5.85332111598,"Podkarpackie",28,"TAK","NIE",30,"2013"
"kobieta",5.4417578279865,"Podkarpackie",28,"TAK","NIE",5,"2013"
"mężczyzna",0.657227365359,"Podkarpackie",28,"TAK","NIE",14,"2013"
"kobieta",0.589155991972644,"Podkarpackie",28,"TAK","NIE",10,"2013"
"mężczyzna",0.50622437657634,"Podkarpackie",28,"TAK","NIE",40,"2013"
"mężczyzna",0.309691738892491,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",0.233808417087,"Podkarpackie",28,"TAK","NIE",10,"2013"
"kobieta",0.609000487473,"Podkarpackie",28,"TAK","NIE",14,"2013"
"kobieta",1.5629043563205,"Podkarpackie",28,"TAK","NIE",40,"2013"
"mężczyzna",1.585767519408,"Podkarpackie",28,"TAK","NIE",30,"2013"
"kobieta",0.471907398312,"Podkarpackie",30,"TAK","TAK",7,"2013"
"kobieta",0.3074282902365,"Podkarpackie",30,"TAK","NIE",10,"2013"
"kobieta",0.391015233672,"Podkarpackie",30,"TAK","NIE",8,"2013"
"mężczyzna",2.2273308120075,"Podlaskie",34,"TAK","NIE",10,"2013"
"mężczyzna",1.0205598714045,"Podlaskie",32,"TAK","TAK",50,"2013"
"mężczyzna",1.044034020195,"Podlaskie",32,"TAK","NIE",5,"2013"
"kobieta",0.758139559935,"Podlaskie",32,"TAK","TAK",50,"2013"
"mężczyzna",1.044034020195,"Podlaskie",32,"TAK","NIE",3,"2013"
"kobieta",0.1034469068295,"Podlaskie",32,"TAK","NIE",20,"2013"
"mężczyzna",0.12422725284,"Podlaskie",32,"TAK","NIE",20,"2013"
"mężczyzna",3.6552590567865,"Podlaskie",32,"TAK","TAK",15,"2013"
"kobieta",3.4034704821585,"Podlaskie",32,"TAK","NIE",40,"2013"
"mężczyzna",0.192288717717,"Podlaskie",32,"TAK","NIE",20,"2013"
"kobieta",0.1660251166275,"Podlaskie",32,"TAK","NIE",40,"2013"
"mężczyzna",0.4388370651255,"Podlaskie",34,"TAK","NIE",35,"2013"
"kobieta",0.4130234071815,"Podlaskie",34,"TAK","NIE",6,"2013"
"mężczyzna",0.729189954429345,"Podlaskie",34,"TAK","NIE",20,"2013"
"kobieta",0.754662992724,"Podlaskie",34,"TAK","NIE",20,"2013"
"kobieta",0.62564545581,"Podlaskie",34,"TAK","NIE",21,"2013"
"mężczyzna",3.661373793894,"Podlaskie",34,"TAK","TAK",14,"2013"
"mężczyzna",2.895849700686,"Podlaskie",33,"TAK","NIE",7,"2013"
"kobieta",2.7872201515515,"Podlaskie",33,"TAK","NIE",10,"2013"
"mężczyzna",0.864216828537,"Podlaskie",33,"TAK","NIE",2,"2013"
"kobieta",0.318290366736,"Podlaskie",33,"TAK","NIE",10,"2013"
"mężczyzna",0.2468645764305,"Podlaskie",33,"TAK","NIE",12,"2013"
"mężczyzna",0.949886833053375,"Podlaskie",33,"TAK","NIE",16,"2013"
"mężczyzna",0.291196176456,"Podlaskie",33,"TAK","NIE",1,"2013"
"kobieta",0.1455034147245,"Podlaskie",33,"TAK","NIE",3,"2013"
"mężczyzna",0.486373900053,"Podlaskie",33,"TAK","NIE",20,"2013"
"kobieta",0.179163261273,"Podlaskie",34,"TAK","NIE",6,"2013"
"kobieta",0.105798128169,"Podlaskie",34,"TAK","TAK",3,"2013"
"kobieta",0.20499189129477,"Podlaskie",33,"TAK","TAK",4,"2013"
"kobieta",0.219566740516425,"Podlaskie",33,"TAK","TAK",2,"2013"
"kobieta",0.9904888338495,"Podlaskie",33,"TAK","TAK",2,"2013"
"kobieta",0.431955179835,"Podlaskie",33,"TAK","NIE",5,"2013"
"mężczyzna",0.4744421105655,"Podlaskie",33,"TAK","NIE",10,"2013"
"kobieta",0.352447005174,"Podlaskie",33,"TAK","NIE",20,"2013"
"mężczyzna",2.177791193274,"Podlaskie",33,"TAK","NIE",10,"2013"
"kobieta",1.512790840473,"Podlaskie",33,"TAK","NIE",20,"2013"
"kobieta",0.486252805809915,"Podlaskie",32,"TAK","NIE",15,"2013"
"mężczyzna",1.4195023029675,"Podlaskie",32,"TAK","NIE",7,"2013"
"kobieta",0.98604893934,"Podlaskie",32,"TAK","NIE",14,"2013"
"kobieta",1.054202149674,"Podlaskie",32,"TAK","NIE",10,"2013"
"kobieta",0.242994333367575,"Podlaskie",32,"TAK","NIE",15,"2013"
"kobieta",0.7017190319265,"Podlaskie",32,"TAK","NIE",10,"2013"
"kobieta",1.0642014284715,"Podlaskie",32,"TAK","NIE",18,"2013"
"mężczyzna",0.888714817587,"Podlaskie",32,"TAK","TAK",8,"2013"
"kobieta",0.8782593491448,"Podlaskie",32,"TAK","NIE",20,"2013"
"kobieta",1.5174376502685,"Podlaskie",32,"TAK","TAK",2,"2013"
"mężczyzna",0.437244570907266,"Podlaskie",33,"TAK","NIE",3,"2013"
"kobieta",0.5299090714305,"Podlaskie",33,"TAK","NIE",6,"2013"
"kobieta",0.658360743838065,"Podlaskie",34,"TAK","NIE",20,"2013"
"mężczyzna",0.949011103146,"Podlaskie",34,"TAK","NIE",10,"2013"
"kobieta",1.47229304885181,"Podlaskie",34,"TAK","NIE",20,"2013"
"mężczyzna",0.727231101081,"Pomorskie",36,"TAK","TAK",18,"2013"
"kobieta",0.8752409236095,"Pomorskie",36,"TAK","TAK",30,"2013"
"kobieta",0.3827317901235,"Pomorskie",36,"TAK","NIE",1,"2013"
"mężczyzna",0.405583241025,"Pomorskie",36,"TAK","NIE",1,"2013"
"mężczyzna",0.81393139731933,"Pomorskie",35,"TAK","NIE",10,"2013"
"kobieta",0.6016091220915,"Pomorskie",35,"TAK","NIE",10,"2013"
"kobieta",1.703430091995,"Pomorskie",35,"TAK","NIE",5,"2013"
"kobieta",2.057071740141,"Pomorskie",35,"TAK","NIE",15,"2013"
"mężczyzna",1.870486857006,"Pomorskie",35,"TAK","TAK",11,"2013"
"kobieta",0.8803103481165,"Pomorskie",35,"TAK","TAK",3,"2013"
"mężczyzna",2.034266161968,"Pomorskie",35,"TAK","NIE",90,"2013"
"mężczyzna",1.89186753063024,"Pomorskie",35,"TAK","NIE",15,"2013"
"kobieta",1.9196516857875,"Pomorskie",35,"TAK","NIE",14,"2013"
"kobieta",1.9196516857875,"Pomorskie",35,"TAK","NIE",35,"2013"
"kobieta",2.19812167470825,"Pomorskie",35,"TAK","NIE",5,"2013"
"kobieta",1.915889146035,"Pomorskie",37,"TAK","NIE",10,"2013"
"mężczyzna",2.72793534208765,"Pomorskie",37,"TAK","NIE",18,"2013"
"kobieta",0.672888510072,"Pomorskie",37,"TAK","NIE",5,"2013"
"mężczyzna",2.60672267709,"Pomorskie",37,"TAK","NIE",40,"2013"
"kobieta",2.423952062529,"Pomorskie",37,"TAK","NIE",12,"2013"
"kobieta",0.49372720083,"Pomorskie",37,"TAK","TAK",13,"2013"
"kobieta",0.4210462545915,"Pomorskie",37,"TAK","NIE",7,"2013"
"kobieta",2.09746892408445,"Pomorskie",36,"TAK","NIE",6,"2013"
"mężczyzna",2.6057007888615,"Pomorskie",36,"TAK","NIE",24,"2013"
"kobieta",2.58183501385163,"Pomorskie",36,"TAK","NIE",24,"2013"
"mężczyzna",0.893337226995,"Pomorskie",36,"TAK","NIE",20,"2013"
"mężczyzna",2.84790665786755,"Pomorskie",35,"TAK","NIE",35,"2013"
"mężczyzna",1.36095125805248,"Pomorskie",35,"TAK","NIE",5,"2013"
"mężczyzna",1.56045468429751,"Pomorskie",35,"TAK","NIE",12,"2013"
"mężczyzna",1.8874431742875,"Pomorskie",35,"TAK","NIE",40,"2013"
"kobieta",2.461942489851,"Pomorskie",35,"TAK","NIE",10,"2013"
"mężczyzna",2.8704157127715,"Pomorskie",35,"TAK","NIE",8,"2013"
"mężczyzna",2.0263282279065,"Pomorskie",36,"TAK","NIE",45,"2013"
"kobieta",0.444662901645,"Pomorskie",37,"TAK","TAK",9,"2013"
"kobieta",1.711164038817,"Pomorskie",37,"TAK","NIE",20,"2013"
"kobieta",1.74918306339315,"Pomorskie",37,"TAK","NIE",4,"2013"
"kobieta",2.13171545355,"Pomorskie",37,"TAK","NIE",12,"2013"
"mężczyzna",2.7046394800965,"Pomorskie",37,"TAK","NIE",6,"2013"
"mężczyzna",4.0159358246565,"Pomorskie",35,"TAK","NIE",10,"2013"
"mężczyzna",1.8418144496625,"Pomorskie",37,"TAK","NIE",10,"2013"
"kobieta",1.6351783040955,"Pomorskie",37,"TAK","NIE",6,"2013"
"kobieta",0.78061175073351,"Pomorskie",351,"TAK","NIE",3,"2013"
"mężczyzna",0.9317932137105,"Pomorskie",351,"TAK","NIE",2,"2013"
"kobieta",0.8569757695425,"Pomorskie",351,"TAK","TAK",7,"2013"
"mężczyzna",1.0236417067148,"Pomorskie",351,"TAK","TAK",4,"2013"
"kobieta",1.1610163099785,"Pomorskie",351,"TAK","TAK",5,"2013"
"kobieta",2.05782130052469,"Pomorskie",351,"TAK","NIE",9,"2013"
"mężczyzna",2.490801316155,"Pomorskie",351,"TAK","NIE",16,"2013"
"kobieta",1.528387568163,"Pomorskie",351,"TAK","NIE",10,"2013"
"kobieta",1.7940053064105,"Pomorskie",351,"TAK","NIE",15,"2013"
"kobieta",1.424170585104,"Pomorskie",351,"TAK","TAK",9,"2013"
"kobieta",1.024816275,"Pomorskie",351,"TAK","NIE",1,"2013"
"mężczyzna",3.723881730576,"Pomorskie",351,"TAK","NIE",40,"2013"
"kobieta",1.11860117885224,"Pomorskie",351,"TAK","TAK",15,"2013"
"kobieta",1.5154616405197,"Pomorskie",351,"TAK","TAK",2,"2013"
"mężczyzna",1.25918522169271,"Pomorskie",351,"TAK","TAK",3,"2013"
"mężczyzna",3.727489083864,"Pomorskie",351,"TAK","NIE",10,"2013"
"kobieta",3.466135557336,"Pomorskie",351,"TAK","NIE",10,"2013"
"kobieta",1.7564853185595,"Pomorskie",351,"TAK","NIE",30,"2013"
"mężczyzna",0.593464272744,"Pomorskie",351,"TAK","TAK",8,"2013"
"kobieta",2.2075854328332,"Pomorskie",351,"TAK","NIE",25,"2013"
"kobieta",3.14033952062724,"Pomorskie",351,"TAK","NIE",28,"2013"
"kobieta",5.4746319820575,"Pomorskie",351,"TAK","TAK",35,"2013"
"mężczyzna",1.925686389624,"Pomorskie",351,"TAK","NIE",5,"2013"
"kobieta",1.700952964656,"Pomorskie",351,"TAK","NIE",2,"2013"
"kobieta",2.43801182933068,"Pomorskie",351,"TAK","NIE",7,"2013"
"mężczyzna",4.343727702285,"Pomorskie",351,"TAK","NIE",10,"2013"
"kobieta",4.14948245218451,"Pomorskie",351,"TAK","NIE",4,"2013"
"mężczyzna",1.237732104294,"Pomorskie",351,"TAK","NIE",5,"2013"
"mężczyzna",1.66844853501655,"Pomorskie",351,"TAK","NIE",3,"2013"
"kobieta",1.2721220104365,"Pomorskie",36,"TAK","NIE",20,"2013"
"mężczyzna",2.868882392421,"Śląskie",44,"TAK","NIE",15,"2013"
"mężczyzna",1.587364280766,"Śląskie",44,"TAK","NIE",14,"2013"
"kobieta",1.5014624237676,"Śląskie",44,"TAK","NIE",25,"2013"
"kobieta",1.676903942736,"Śląskie",44,"TAK","NIE",20,"2013"
"kobieta",0.5495933520345,"Śląskie",44,"TAK","NIE",1,"2013"
"kobieta",0.5387791002945,"Śląskie",44,"TAK","TAK",20,"2013"
"mężczyzna",1.314722158965,"Śląskie",44,"TAK","NIE",10,"2013"
"kobieta",1.34239659045975,"Śląskie",44,"TAK","NIE",10,"2013"
"mężczyzna",2.4691240119,"Śląskie",38,"TAK","NIE",10,"2013"
"kobieta",0.71579147716953,"Śląskie",38,"TAK","NIE",15,"2013"
"mężczyzna",1.76759581442812,"Śląskie",38,"TAK","NIE",30,"2013"
"kobieta",3.481445336469,"Śląskie",38,"TAK","TAK",10,"2013"
"mężczyzna",1.25522972953195,"Śląskie",38,"TAK","NIE",4,"2013"
"kobieta",1.1474770229625,"Śląskie",38,"TAK","NIE",12,"2013"
"kobieta",2.0147723995896,"Śląskie",40,"TAK","NIE",1,"2013"
"mężczyzna",2.1679773574215,"Śląskie",40,"TAK","TAK",2,"2013"
"kobieta",2.0250184151055,"Śląskie",40,"TAK","TAK",15,"2013"
"kobieta",0.679474662666,"Śląskie",40,"TAK","NIE",3,"2013"
"mężczyzna",0.789692189019,"Śląskie",40,"TAK","NIE",1,"2013"
"kobieta",1.152855844383,"Śląskie",40,"TAK","TAK",2,"2013"
"mężczyzna",0.4746119372625,"Śląskie",40,"TAK","NIE",20,"2013"
"mężczyzna",1.525205757633,"Śląskie",40,"TAK","NIE",1,"2013"
"kobieta",1.3123318970055,"Śląskie",40,"TAK","NIE",2,"2013"
"mężczyzna",0.225816802173,"Śląskie",40,"TAK","NIE",2,"2013"
"mężczyzna",0.8408871300405,"Śląskie",40,"TAK","NIE",15,"2013"
"kobieta",1.428511902048,"Śląskie",41,"TAK","NIE",20,"2013"
"mężczyzna",1.0430804530515,"Śląskie",40,"TAK","NIE",10,"2013"
"kobieta",0.8515354591455,"Śląskie",40,"TAK","NIE",8,"2013"
"mężczyzna",1.70252519874448,"Śląskie",40,"TAK","NIE",12,"2013"
"kobieta",1.730598459453,"Śląskie",40,"TAK","NIE",10,"2013"
"kobieta",0.7456440238947,"Śląskie",39,"TAK","TAK",4,"2013"
"mężczyzna",1.311005491941,"Śląskie",39,"TAK","TAK",8,"2013"
"mężczyzna",1.36968159177,"Śląskie",39,"TAK","NIE",1,"2013"
"mężczyzna",1.5579969503865,"Śląskie",45,"TAK","NIE",15,"2013"
"mężczyzna",1.51742760121291,"Śląskie",45,"TAK","NIE",1,"2013"
"kobieta",1.17052795581595,"Śląskie",45,"TAK","NIE",4,"2013"
"mężczyzna",1.849994435568,"Śląskie",45,"TAK","NIE",8,"2013"
"kobieta",1.5898404320895,"Śląskie",45,"TAK","NIE",7,"2013"
"kobieta",1.1984328401865,"Śląskie",45,"TAK","NIE",50,"2013"
"kobieta",1.53569368835073,"Śląskie",40,"TAK","NIE",2,"2013"
"kobieta",0.952684825488,"Śląskie",40,"TAK","NIE",2,"2013"
"mężczyzna",1.0980203655465,"Śląskie",45,"TAK","NIE",5,"2013"
"kobieta",1.0256156316945,"Śląskie",45,"TAK","NIE",1,"2013"
"mężczyzna",2.2622877831555,"Śląskie",45,"TAK","NIE",1,"2013"
"kobieta",0.7412261873355,"Śląskie",43,"TAK","NIE",4,"2013"
"kobieta",0.774551756383374,"Śląskie",43,"TAK","NIE",8,"2013"
"kobieta",0.95639758845,"Śląskie",43,"TAK","TAK",10,"2013"
"mężczyzna",0.3244343843085,"Śląskie",43,"TAK","NIE",10,"2013"
"kobieta",0.3446964660885,"Śląskie",43,"TAK","NIE",40,"2013"
"mężczyzna",3.532881353319,"Śląskie",43,"TAK","TAK",30,"2013"
"mężczyzna",0.66743945457612,"Śląskie",43,"TAK","NIE",10,"2013"
"kobieta",0.497559037683,"Śląskie",43,"TAK","NIE",20,"2013"
"mężczyzna",1.908137630934,"Śląskie",39,"TAK","NIE",12,"2013"
"kobieta",0.7542638023845,"Śląskie",39,"TAK","NIE",7,"2013"
"mężczyzna",1.090357667856,"Śląskie",39,"TAK","NIE",30,"2013"
"kobieta",0.988736886027,"Śląskie",39,"TAK","NIE",9,"2013"
"kobieta",0.949210210308,"Śląskie",39,"TAK","NIE",3,"2013"
"mężczyzna",1.399955640549,"Śląskie",39,"TAK","NIE",5,"2013"
"mężczyzna",0.6580263316473,"Śląskie",39,"TAK","TAK",8,"2013"
"mężczyzna",1.106600517807,"Śląskie",39,"TAK","NIE",30,"2013"
"mężczyzna",1.247574244596,"Śląskie",39,"TAK","TAK",10,"2013"
"kobieta",1.1313005420655,"Śląskie",39,"TAK","NIE",1,"2013"
"mężczyzna",1.5519885989685,"Śląskie",45,"TAK","NIE",3,"2013"
"mężczyzna",1.9882636234065,"Śląskie",45,"TAK","NIE",30,"2013"
"mężczyzna",3.069090499905,"Śląskie",43,"TAK","TAK",30,"2013"
"kobieta",2.195767446753,"Śląskie",43,"TAK","TAK",20,"2013"
"kobieta",0.9217753906185,"Śląskie",44,"TAK","NIE",10,"2013"
"kobieta",1.224686681121,"Śląskie",44,"TAK","NIE",10,"2013"
"mężczyzna",2.048309072982,"Śląskie",44,"TAK","NIE",8,"2013"
"kobieta",1.465454088723,"Śląskie",44,"TAK","TAK",2,"2013"
"kobieta",1.31237643064073,"Śląskie",44,"TAK","TAK",13,"2013"
"mężczyzna",1.6864113097215,"Śląskie",44,"TAK","NIE",4,"2013"
"kobieta",1.2065357208675,"Śląskie",44,"TAK","NIE",7,"2013"
"kobieta",2.101277434167,"Śląskie",38,"TAK","NIE",18,"2013"
"mężczyzna",2.4451208627085,"Śląskie",38,"TAK","NIE",5,"2013"
"mężczyzna",1.9729675084905,"Śląskie",38,"TAK","TAK",10,"2013"
"mężczyzna",0.651390792669,"Śląskie",38,"TAK","NIE",30,"2013"
"kobieta",0.469229904751005,"Śląskie",38,"TAK","NIE",25,"2013"
"mężczyzna",2.253178630494,"Śląskie",38,"TAK","NIE",15,"2013"
"kobieta",1.80078402686265,"Śląskie",38,"TAK","NIE",10,"2013"
"kobieta",0.528643950379245,"Śląskie",39,"TAK","NIE",3,"2013"
"mężczyzna",2.9228101768425,"Śląskie",39,"TAK","NIE",2,"2013"
"kobieta",2.64814477491,"Śląskie",39,"TAK","NIE",12,"2013"
"mężczyzna",2.05832779400826,"Śląskie",39,"TAK","TAK",15,"2013"
"kobieta",2.00698067265,"Śląskie",39,"TAK","NIE",10,"2013"
"kobieta",1.659932985222,"Śląskie",42,"TAK","NIE",10,"2013"
"mężczyzna",3.4285013756715,"Śląskie",40,"TAK","NIE",40,"2013"
"kobieta",1.844146150692,"Śląskie",40,"TAK","TAK",2,"2013"
"kobieta",1.5134750273385,"Śląskie",44,"TAK","NIE",1,"2013"
"kobieta",2.010830077782,"Śląskie",44,"TAK","NIE",10,"2013"
"kobieta",0.9499080613905,"Śląskie",44,"TAK","NIE",3,"2013"
"kobieta",0.7149596581995,"Śląskie",44,"TAK","TAK",7,"2013"
"kobieta",0.6711346102185,"Śląskie",44,"TAK","NIE",4,"2013"
"mężczyzna",0.766461068088,"Śląskie",41,"TAK","NIE",5,"2013"
"kobieta",0.5207624397738,"Śląskie",41,"TAK","NIE",2,"2013"
"kobieta",2.30691443266665,"Śląskie",41,"TAK","NIE",7,"2013"
"mężczyzna",2.87598255381792,"Śląskie",41,"TAK","NIE",20,"2013"
"mężczyzna",1.7086351826565,"Śląskie",44,"TAK","NIE",5,"2013"
"kobieta",0.565289389301625,"Śląskie",42,"TAK","NIE",15,"2013"
"mężczyzna",0.9736467103815,"Śląskie",42,"TAK","NIE",10,"2013"
"kobieta",2.3837665763475,"Śląskie",42,"TAK","TAK",20,"2013"
"mężczyzna",2.5403214145785,"Śląskie",42,"TAK","TAK",20,"2013"
"kobieta",1.428785186388,"Śląskie",42,"TAK","NIE",20,"2013"
"kobieta",1.12909377102,"Śląskie",42,"TAK","NIE",14,"2013"
"kobieta",1.1475609602955,"Śląskie",42,"TAK","NIE",12,"2013"
"mężczyzna",1.59414417634081,"Śląskie",42,"TAK","NIE",40,"2013"
"mężczyzna",2.356487919138,"Śląskie",42,"TAK","NIE",10,"2013"
"kobieta",0.8748466133475,"Śląskie",42,"TAK","NIE",2,"2013"
"kobieta",1.9105220368005,"Śląskie",42,"TAK","NIE",10,"2013"
"mężczyzna",0.9760155,"Śląskie",42,"TAK","NIE",2,"2013"
"kobieta",0.9760155,"Śląskie",42,"TAK","NIE",4,"2013"
"mężczyzna",0.9760155,"Śląskie",42,"TAK","NIE",15,"2013"
"kobieta",0.9760155,"Śląskie",42,"TAK","NIE",5,"2013"
"mężczyzna",1.926994250394,"Śląskie",42,"TAK","TAK",2,"2013"
"mężczyzna",2.128881104538,"Śląskie",42,"TAK","NIE",40,"2013"
"mężczyzna",1.6264332052155,"Śląskie",42,"TAK","NIE",10,"2013"
"mężczyzna",1.4863086119115,"Śląskie",42,"TAK","NIE",40,"2013"
"kobieta",1.368695816115,"Śląskie",42,"TAK","NIE",4,"2013"
"mężczyzna",1.812341709609,"Śląskie",42,"TAK","NIE",10,"2013"
"kobieta",1.553633185086,"Śląskie",42,"TAK","TAK",80,"2013"
"kobieta",1.5162625276065,"Śląskie",42,"TAK","TAK",24,"2013"
"mężczyzna",1.9937351662995,"Śląskie",42,"TAK","NIE",40,"2013"
"kobieta",1.33376465472088,"Śląskie",42,"TAK","NIE",15,"2013"
"kobieta",0.8617894779885,"Śląskie",42,"TAK","NIE",48,"2013"
"kobieta",1.745574441285,"Śląskie",42,"TAK","TAK",21,"2013"
"kobieta",0.618296738401788,"Śląskie",42,"TAK","NIE",10,"2013"
"kobieta",1.878699051423,"Śląskie",42,"TAK","NIE",21,"2013"
"mężczyzna",0.7872394620675,"Śląskie",42,"TAK","NIE",5,"2013"
"mężczyzna",1.79634812425654,"Śląskie",42,"TAK","NIE",2,"2013"
"kobieta",1.54373767625646,"Śląskie",42,"TAK","NIE",2,"2013"
"kobieta",1.0644688567185,"Śląskie",43,"TAK","NIE",15,"2013"
"mężczyzna",1.487839980231,"Śląskie",43,"TAK","NIE",20,"2013"
"mężczyzna",0.853475104508805,"Śląskie",43,"TAK","NIE",12,"2013"
"kobieta",1.4672528852895,"Śląskie",42,"TAK","NIE",6,"2013"
"mężczyzna",1.462221525387,"Śląskie",42,"TAK","TAK",35,"2013"
"mężczyzna",2.35113090531982,"Śląskie",44,"TAK","NIE",3,"2013"
"mężczyzna",2.564072751771,"Śląskie",44,"TAK","NIE",35,"2013"
"kobieta",0.9760155,"Śląskie",44,"TAK","NIE",7,"2013"
"kobieta",0.793141427796,"Śląskie",44,"TAK","TAK",14,"2013"
"mężczyzna",0.78471634487814,"Śląskie",44,"TAK","NIE",8,"2013"
"kobieta",0.7610666304195,"Śląskie",44,"TAK","TAK",8,"2013"
"mężczyzna",0.717841831971,"Śląskie",44,"TAK","NIE",14,"2013"
"mężczyzna",2.503321642989,"Śląskie",44,"TAK","TAK",60,"2013"
"kobieta",2.1512933484645,"Śląskie",44,"TAK","TAK",30,"2013"
"mężczyzna",0.9760155,"Śląskie",44,"TAK","NIE",1,"2013"
"kobieta",0.9760155,"Śląskie",44,"TAK","NIE",10,"2013"
"kobieta",2.145211795884,"Śląskie",44,"TAK","NIE",11,"2013"
"mężczyzna",2.998426977705,"Śląskie",44,"TAK","NIE",3,"2013"
"mężczyzna",0.9760155,"Śląskie",44,"TAK","NIE",20,"2013"
"kobieta",0.9760155,"Śląskie",44,"TAK","NIE",5,"2013"
"kobieta",2.986527396729,"Śląskie",44,"TAK","NIE",10,"2013"
"kobieta",1.9268937207975,"Śląskie",45,"TAK","TAK",15,"2013"
"mężczyzna",1.5673510829385,"Śląskie",45,"TAK","TAK",10,"2013"
"kobieta",1.3469433586665,"Śląskie",45,"TAK","TAK",40,"2013"
"mężczyzna",2.1830977895475,"Śląskie",41,"TAK","TAK",20,"2013"
